question,label
캐러멜 마키아토 찾아줘,B-FOODNAME E-FOODNAME O
모카 라떼 찾아줘,B-FOODNAME E-FOODNAME O
커피빈 드립커피 찾아줘,B-FOODNAME E-FOODNAME O
스트로베리 주스 찾아줘,B-FOODNAME E-FOODNAME O
스파클링 망고 찾아줘,B-FOODNAME E-FOODNAME O
핫 바닐라 찾아줘,B-FOODNAME E-FOODNAME O
생크림 크루아상 찾아줘,B-FOODNAME E-FOODNAME O
오렌지 머핀 찾아줘,B-FOODNAME E-FOODNAME O
치즈 베이글 찾아줘,B-FOODNAME E-FOODNAME O
떠먹는 레드벨벳 찾아줘,B-FOODNAME E-FOODNAME O
티라미수 큐브 찾아줘,B-FOODNAME E-FOODNAME O
솔티카라멜 마카롱 찾아줘,B-FOODNAME E-FOODNAME O
라즈베리 마카롱 찾아줘,B-FOODNAME E-FOODNAME O
솔티카라멜 다쿠아즈 찾아줘,B-FOODNAME E-FOODNAME O
초코바나나 다쿠아즈 찾아줘,B-FOODNAME E-FOODNAME O
베어베터 쿠키 찾아줘,B-FOODNAME E-FOODNAME O
현미 체다치즈롤 찾아줘,B-FOODNAME E-FOODNAME O
헤이즐넛향 아메리카노 찾아줘,B-FOODNAME E-FOODNAME O
커피빈 아메리카노 찾아줘,B-FOODNAME E-FOODNAME O
아메리치노 흑당라떼 찾아줘,B-FOODNAME E-FOODNAME O
아메리치노 흑당 찾아줘,B-FOODNAME E-FOODNAME O
오트밀 라떼 찾아줘,B-FOODNAME E-FOODNAME O
아메리치노 라떼 찾아줘,B-FOODNAME E-FOODNAME O
콜브브루 더치커피 찾아줘,B-FOODNAME E-FOODNAME O
멜론 스노우 찾아줘,B-FOODNAME E-FOODNAME O
워터멜론 스노우 찾아줘,B-FOODNAME E-FOODNAME O
한라봉 스노우 찾아줘,B-FOODNAME E-FOODNAME O
망고 스노우 찾아줘,B-FOODNAME E-FOODNAME O
요거트 스노우 찾아줘,B-FOODNAME E-FOODNAME O
딸기 스노우 찾아줘,B-FOODNAME E-FOODNAME O
블루베리 스노우 찾아줘,B-FOODNAME E-FOODNAME O
그린티 스노우 찾아줘,B-FOODNAME E-FOODNAME O
쿠키앤크림 스노우 찾아줘,B-FOODNAME E-FOODNAME O
워터멜론 주스 찾아줘,B-FOODNAME E-FOODNAME O
얼그레이 리저브 찾아줘,B-FOODNAME E-FOODNAME O
크림슨 펀치 찾아줘,B-FOODNAME E-FOODNAME O
루이보스 빌베리 찾아줘,B-FOODNAME E-FOODNAME O
로얄 캐모마일 찾아줘,B-FOODNAME E-FOODNAME O
로즈힙 밀크티 찾아줘,B-FOODNAME E-FOODNAME O
오리지널 밀크티 찾아줘,B-FOODNAME E-FOODNAME O
스트로베리 스파클링에이드 찾아줘,B-FOODNAME E-FOODNAME O
오리지널 카쉬 찾아줘,B-FOODNAME E-FOODNAME O
레드벨벳 카쉬 찾아줘,B-FOODNAME E-FOODNAME O
코코넛 카쉬 찾아줘,B-FOODNAME E-FOODNAME O
초코 카쉬 찾아줘,B-FOODNAME E-FOODNAME O
멜론 케이크 찾아줘,B-FOODNAME E-FOODNAME O
워터멜론 케이크 찾아줘,B-FOODNAME E-FOODNAME O
오리지널 팥빙수 찾아줘,B-FOODNAME E-FOODNAME O
베리 팬케익 찾아줘,B-FOODNAME E-FOODNAME O
스위트 팬케익 찾아줘,B-FOODNAME E-FOODNAME O
에그앤베이컨 샌드위치 찾아줘,B-FOODNAME E-FOODNAME O
아이스크림 그린티 찾아줘,B-FOODNAME E-FOODNAME O
아이스크림 바닐라 찾아줘,B-FOODNAME E-FOODNAME O
아포가토 그린티 찾아줘,B-FOODNAME E-FOODNAME O
아포가토 바닐라 찾아줘,B-FOODNAME E-FOODNAME O
오리지날 번 찾아줘,B-FOODNAME E-FOODNAME O
콜드브루 위드밀크 찾아줘,B-FOODNAME E-FOODNAME O
콜드브루 플레인 찾아줘,B-FOODNAME E-FOODNAME O
스페셜티 아메리카노 찾아줘,B-FOODNAME E-FOODNAME O
스페셜티 카페라떼 찾아줘,B-FOODNAME E-FOODNAME O
스페셜티 카푸치노 찾아줘,B-FOODNAME E-FOODNAME O
스페셜티 바닐라라떼 찾아줘,B-FOODNAME E-FOODNAME O
스페셜티 카라멜마끼아또 찾아줘,B-FOODNAME E-FOODNAME O
스페셜티 카페모카 찾아줘,B-FOODNAME E-FOODNAME O
스페셜티 화이트모카 찾아줘,B-FOODNAME E-FOODNAME O
쿠키앤크림 드롭치노 찾아줘,B-FOODNAME E-FOODNAME O
플레인요거트 드롭치노 찾아줘,B-FOODNAME E-FOODNAME O
그린티 드롭치노 찾아줘,B-FOODNAME E-FOODNAME O
모카 드롭치노 찾아줘,B-FOODNAME E-FOODNAME O
옐로우 펀치 찾아줘,B-FOODNAME E-FOODNAME O
그린 데이즈 찾아줘,B-FOODNAME E-FOODNAME O
오렌지 썸머 찾아줘,B-FOODNAME E-FOODNAME O
깔라만시 모히또 찾아줘,B-FOODNAME E-FOODNAME O
딸기바나나 주스 찾아줘,B-FOODNAME E-FOODNAME O
아이스티 석류 찾아줘,B-FOODNAME E-FOODNAME O
허브차 페퍼민트 찾아줘,B-FOODNAME E-FOODNAME O
허브차 캐모마일 찾아줘,B-FOODNAME E-FOODNAME O
홍차 얼그레이 찾아줘,B-FOODNAME E-FOODNAME O
단팥 아이스탑 찾아줘,B-FOODNAME E-FOODNAME O
허니버터 크리스피볼 찾아줘,B-FOODNAME E-FOODNAME O
메이플 허니브레드 찾아줘,B-FOODNAME E-FOODNAME O
갈릭치즈 크리스피볼 찾아줘,B-FOODNAME E-FOODNAME O
갈릭치즈 허니브레드 찾아줘,B-FOODNAME E-FOODNAME O
인절미 크림라떼 찾아줘,B-FOODNAME E-FOODNAME O
리스트레또 딜라이트 찾아줘,B-FOODNAME E-FOODNAME O
티라미스 크림라떼 찾아줘,B-FOODNAME E-FOODNAME O
밀크티 크림라떼 찾아줘,B-FOODNAME E-FOODNAME O
그린티 크림라떼 찾아줘,B-FOODNAME E-FOODNAME O
스위트 크림라떼 찾아줘,B-FOODNAME E-FOODNAME O
에스프레소 꼰빠냐 찾아줘,B-FOODNAME E-FOODNAME O
천도복숭아 라떼 찾아줘,B-FOODNAME E-FOODNAME O
유자 캐모마일 찾아줘,B-FOODNAME E-FOODNAME O
복숭아 얼그레이 찾아줘,B-FOODNAME E-FOODNAME O
해남 녹차 찾아줘,B-FOODNAME E-FOODNAME O
고흥 유자차 찾아줘,B-FOODNAME E-FOODNAME O
천도복숭아 주스 찾아줘,B-FOODNAME E-FOODNAME O
천도복숭아 스무디 찾아줘,B-FOODNAME E-FOODNAME O
망고오렌지 스무디 찾아줘,B-FOODNAME E-FOODNAME O
밀크티 할리치노 찾아줘,B-FOODNAME E-FOODNAME O
그린티 할리치노 찾아줘,B-FOODNAME E-FOODNAME O
다크초코칩 할리치노 찾아줘,B-FOODNAME E-FOODNAME O
딸기치즈케익 할리치노 찾아줘,B-FOODNAME E-FOODNAME O
콜드브루 할리치노 찾아줘,B-FOODNAME E-FOODNAME O
더블베리 스파클링 찾아줘,B-FOODNAME E-FOODNAME O
에그 마요 찾아줘,B-FOODNAME E-FOODNAME O
리얼벨지안 초코케익 찾아줘,B-FOODNAME E-FOODNAME O
마스카포네 티라미스 찾아줘,B-FOODNAME E-FOODNAME O
초코쿠키 파운드케익 찾아줘,B-FOODNAME E-FOODNAME O
얼그레이 파운드케익 찾아줘,B-FOODNAME E-FOODNAME O
햄치즈 데니쉬식빵 찾아줘,B-FOODNAME E-FOODNAME O
갈릭 데니쉬식빵 찾아줘,B-FOODNAME E-FOODNAME O
스위트콘 에그데니쉬 찾아줘,B-FOODNAME E-FOODNAME O
초코칩 스콘 찾아줘,B-FOODNAME E-FOODNAME O
데니쉬 와플 찾아줘,B-FOODNAME E-FOODNAME O
머쉬룸 수프볼 찾아줘,B-FOODNAME E-FOODNAME O
플레인 베이글앤크림치즈 찾아줘,B-FOODNAME E-FOODNAME O
블루베리 베이글앤크림치즈 찾아줘,B-FOODNAME E-FOODNAME O
초콜릿 밀크 찾아줘,B-FOODNAME E-FOODNAME O
아이스 밀크티 찾아줘,B-FOODNAME E-FOODNAME O
레드벨벳 라떼 찾아줘,B-FOODNAME E-FOODNAME O
다크 쇼콜라 찾아줘,B-FOODNAME E-FOODNAME O
에스프레소 프라노베 찾아줘,B-FOODNAME E-FOODNAME O
모카 프라노베 찾아줘,B-FOODNAME E-FOODNAME O
카라멜 프라노베 찾아줘,B-FOODNAME E-FOODNAME O
초코 프라노베 찾아줘,B-FOODNAME E-FOODNAME O
넛츠 프라노베 찾아줘,B-FOODNAME E-FOODNAME O
그린티 프라노베 찾아줘,B-FOODNAME E-FOODNAME O
자바칩 프라노베 찾아줘,B-FOODNAME E-FOODNAME O
쿠키앤크림 프라노베 찾아줘,B-FOODNAME E-FOODNAME O
다크쇼콜라 프라노베 찾아줘,B-FOODNAME E-FOODNAME O
스무벨라 딸기 찾아줘,B-FOODNAME E-FOODNAME O
스무벨라 키위 찾아줘,B-FOODNAME E-FOODNAME O
스무벨라 망고 찾아줘,B-FOODNAME E-FOODNAME O
베리베리 스무벨라 찾아줘,B-FOODNAME E-FOODNAME O
요거스무벨라 플레인 찾아줘,B-FOODNAME E-FOODNAME O
요거스무벨라 딸기 찾아줘,B-FOODNAME E-FOODNAME O
요거스무벨라 블루베리 찾아줘,B-FOODNAME E-FOODNAME O
엘로우 클렌즈 찾아줘,B-FOODNAME E-FOODNAME O
그린 클렌즈 찾아줘,B-FOODNAME E-FOODNAME O
얼그레이 클래식 찾아줘,B-FOODNAME E-FOODNAME O
루이보스 슈가플럼 찾아줘,B-FOODNAME E-FOODNAME O
콘 소시지 찾아줘,B-FOODNAME E-FOODNAME O
콘 치즈 찾아줘,B-FOODNAME E-FOODNAME O
슈크림 브레드 찾아줘,B-FOODNAME E-FOODNAME O
컬러 베이글 찾아줘,B-FOODNAME E-FOODNAME O
블루베리 토스트 찾아줘,B-FOODNAME E-FOODNAME O
더치커피 케냐 찾아줘,B-FOODNAME E-FOODNAME O
오리지널 핫도그 찾아줘,B-FOODNAME E-FOODNAME O
어니언 핫도그 찾아줘,B-FOODNAME E-FOODNAME O
렐리쉬 핫도그 찾아줘,B-FOODNAME E-FOODNAME O
할리피뇨치즈 핫도그 찾아줘,B-FOODNAME E-FOODNAME O
시카고 핫도그 찾아줘,B-FOODNAME E-FOODNAME O
칠리치즈 핫도그 찾아줘,B-FOODNAME E-FOODNAME O
튜나마요 핫도그 찾아줘,B-FOODNAME E-FOODNAME O
페퍼로니 핫도그 찾아줘,B-FOODNAME E-FOODNAME O
어니언링 핫도그 찾아줘,B-FOODNAME E-FOODNAME O
스파이스치킨 핫도그 찾아줘,B-FOODNAME E-FOODNAME O
치즈불고기 핫도그 찾아줘,B-FOODNAME E-FOODNAME O
고르곤졸라 핫도그 찾아줘,B-FOODNAME E-FOODNAME O
치킨텐더 핫도그 찾아줘,B-FOODNAME E-FOODNAME O
블루베리 스무디 찾아줘,B-FOODNAME E-FOODNAME O
버터갈릭 포테이토 찾아줘,B-FOODNAME E-FOODNAME O
치즈갈릭 포테이토 찾아줘,B-FOODNAME E-FOODNAME O
오리지널 포테이토 찾아줘,B-FOODNAME E-FOODNAME O
고르곤졸라 포테이토 찾아줘,B-FOODNAME E-FOODNAME O
칠리치즈 포테이토 찾아줘,B-FOODNAME E-FOODNAME O
사워크림 포테이토 찾아줘,B-FOODNAME E-FOODNAME O
할라치뇨치즈 포테이토 찾아줘,B-FOODNAME E-FOODNAME O
어니언 포테이토 찾아줘,B-FOODNAME E-FOODNAME O
치즈시즈닝 포테이토 찾아줘,B-FOODNAME E-FOODNAME O
벨지움 와플 찾아줘,B-FOODNAME E-FOODNAME O
콘덕 오리지널/체다치즈 찾아줘,B-FOODNAME E-FOODNAME O
쫄깃한 왕꽈배기 찾아줘,B-FOODNAME E-FOODNAME O
썸머 초코바나나번 찾아줘,B-FOODNAME E-FOODNAME O
토종효모 호두브레드 찾아줘,B-FOODNAME E-FOODNAME O
강원도 찰옥수수소보루크림빵 찾아줘,B-FOODNAME E-FOODNAME O
토종효모 참깨브레드 찾아줘,B-FOODNAME E-FOODNAME O
달콤한 꿀도넛 찾아줘,B-FOODNAME E-FOODNAME O
몬스터 치즈번 찾아줘,B-FOODNAME E-FOODNAME O
오리엔탈 치킨봉 찾아줘,B-FOODNAME E-FOODNAME O
쫄깃한 토종효모빵 찾아줘,B-FOODNAME E-FOODNAME O
건포도 토종효모빵 찾아줘,B-FOODNAME E-FOODNAME O
생크림 식빵 찾아줘,B-FOODNAME E-FOODNAME O
포켓샌드 사과 찾아줘,B-FOODNAME E-FOODNAME O
그린티 본델리슈 찾아줘,B-FOODNAME E-FOODNAME O
쫄깃한 피자빵 찾아줘,B-FOODNAME E-FOODNAME O
스위트 밀크식빵 찾아줘,B-FOODNAME E-FOODNAME O
모찌모찌 치즈스틱 찾아줘,B-FOODNAME E-FOODNAME O
토종효모 그대로토스트 찾아줘,B-FOODNAME E-FOODNAME O
촉촉한 치즈케익 찾아줘,B-FOODNAME E-FOODNAME O
토종효모 단호박검은깨식빵 찾아줘,B-FOODNAME E-FOODNAME O
햄에그 고로케 찾아줘,B-FOODNAME E-FOODNAME O
추억의 소시지빵 찾아줘,B-FOODNAME E-FOODNAME O
단팥크림 코팡 찾아줘,B-FOODNAME E-FOODNAME O
144겹 파이만주 찾아줘,B-FOODNAME E-FOODNAME O
까망베르 치즈후레쉬번 찾아줘,B-FOODNAME E-FOODNAME O
부드러운 연유브레드 찾아줘,B-FOODNAME E-FOODNAME O
포켓샌드 땅콩 찾아줘,B-FOODNAME E-FOODNAME O
진한 초코브레드 찾아줘,B-FOODNAME E-FOODNAME O
쫀득쫀득한 찰깨빵 찾아줘,B-FOODNAME E-FOODNAME O
한입에두번반한 단팥크림빵 찾아줘,B-FOODNAME E-FOODNAME O
단팥빵 플러스 찾아줘,B-FOODNAME E-FOODNAME O
상큼한 크림빵 찾아줘,B-FOODNAME E-FOODNAME O
화이트 치즈볼 찾아줘,B-FOODNAME E-FOODNAME O
바나나 컵케익 찾아줘,B-FOODNAME E-FOODNAME O
코코넛 초코볼 찾아줘,B-FOODNAME E-FOODNAME O
쫄깃한 찰떡맘모스 찾아줘,B-FOODNAME E-FOODNAME O
스트로베리 요거트무스 찾아줘,B-FOODNAME E-FOODNAME O
키즈스토리 케이크 찾아줘,B-FOODNAME E-FOODNAME O
바스크 치즈케이크 찾아줘,B-FOODNAME E-FOODNAME O
꽃밭에서 붕붕벌 찾아줘,B-FOODNAME E-FOODNAME O
리얼캐롯 케이크 찾아줘,B-FOODNAME E-FOODNAME O
가나슈 조각케이크 찾아줘,B-FOODNAME E-FOODNAME O
오후의 마카롱모카 찾아줘,B-FOODNAME E-FOODNAME O
블루베리요거트 듬뿍 찾아줘,B-FOODNAME E-FOODNAME O
티라미수 오리지날레 찾아줘,B-FOODNAME E-FOODNAME O
가나슈생크림 조각케이크 찾아줘,B-FOODNAME E-FOODNAME O
치즈 조각케이크 찾아줘,B-FOODNAME E-FOODNAME O
라인프렌즈 브라운 찾아줘,B-FOODNAME E-FOODNAME O
블루베리요거트 조각케이크 찾아줘,B-FOODNAME E-FOODNAME O
라인프렌즈 코니 찾아줘,B-FOODNAME E-FOODNAME O
꼬마버스 타요 찾아줘,B-FOODNAME E-FOODNAME O
체크무늬 조각케이크 찾아줘,B-FOODNAME E-FOODNAME O
행복해 티라미수케이크 찾아줘,B-FOODNAME E-FOODNAME O
딸기마카롱 케이크 찾아줘,B-FOODNAME E-FOODNAME O
부드러운호박고구마 조각케이크 찾아줘,B-FOODNAME E-FOODNAME O
부드러운호박고구마 케이크 찾아줘,B-FOODNAME E-FOODNAME O
사파리 친구들 찾아줘,B-FOODNAME E-FOODNAME O
부드러운 녹차고구마 찾아줘,B-FOODNAME E-FOODNAME O
포도 카스텔라 찾아줘,B-FOODNAME E-FOODNAME O
앙버터 스콘 찾아줘,B-FOODNAME E-FOODNAME O
정통 파운드케익 찾아줘,B-FOODNAME E-FOODNAME O
무지개 카스테라 찾아줘,B-FOODNAME E-FOODNAME O
벨지엄 쿠키세트 찾아줘,B-FOODNAME E-FOODNAME O
마블 케이크 찾아줘,B-FOODNAME E-FOODNAME O
카페모카 케이크 찾아줘,B-FOODNAME E-FOODNAME O
엔젤 케이크 찾아줘,B-FOODNAME E-FOODNAME O
미스 베어 찾아줘,B-FOODNAME E-FOODNAME O
바싹 불고기포카챠 찾아줘,B-FOODNAME E-FOODNAME O
호밀 샌드위치 찾아줘,B-FOODNAME E-FOODNAME O
트러플오일 크로크무슈 찾아줘,B-FOODNAME E-FOODNAME O
크랜베리 치킨호밀샌드위치 찾아줘,B-FOODNAME E-FOODNAME O
디럭스 샌드위치 찾아줘,B-FOODNAME E-FOODNAME O
햄앤코올슬로 샌드위치 찾아줘,B-FOODNAME E-FOODNAME O
소시지 또띠아 찾아줘,B-FOODNAME E-FOODNAME O
통밀 디럭스샌드위치 찾아줘,B-FOODNAME E-FOODNAME O
시저치킨 샐러드랩 찾아줘,B-FOODNAME E-FOODNAME O
케이준치킨 샐러드랩 찾아줘,B-FOODNAME E-FOODNAME O
통살 치킨버거 찾아줘,B-FOODNAME E-FOODNAME O
햄치즈 바게뜨 찾아줘,B-FOODNAME E-FOODNAME O
불고기 바게뜨 찾아줘,B-FOODNAME E-FOODNAME O
미니버거 믹스박스 찾아줘,B-FOODNAME E-FOODNAME O
클래식 핫도그 찾아줘,B-FOODNAME E-FOODNAME O
멜팅치즈 핫도그 찾아줘,B-FOODNAME E-FOODNAME O
그랑데 리얼가나슈 찾아줘,B-FOODNAME E-FOODNAME O
뽀로로 얼큰쿠키 찾아줘,B-FOODNAME E-FOODNAME O
크림치즈앤인절미 타르트 찾아줘,B-FOODNAME E-FOODNAME O
유자 마카롱 찾아줘,B-FOODNAME E-FOODNAME O
그랑데마카롱 산딸기 찾아줘,B-FOODNAME E-FOODNAME O
그랑데마카롱 바닐라카라멜 찾아줘,B-FOODNAME E-FOODNAME O
그랑데마카롱 패션후르츠 찾아줘,B-FOODNAME E-FOODNAME O
쿠키앤크림 마카롱 찾아줘,B-FOODNAME E-FOODNAME O
초코청크 쿠키 찾아줘,B-FOODNAME E-FOODNAME O
크롱 얼큰쿠키 찾아줘,B-FOODNAME E-FOODNAME O
꽃빙수 딸기라떼 찾아줘,B-FOODNAME E-FOODNAME O
우유 팥빙수 찾아줘,B-FOODNAME E-FOODNAME O
아이스 라떼 찾아줘,B-FOODNAME E-FOODNAME O
데일리주스 오렌지 찾아줘,B-FOODNAME E-FOODNAME O
우유 망고빙수 찾아줘,B-FOODNAME E-FOODNAME O
우유 과일빙수 찾아줘,B-FOODNAME E-FOODNAME O
주스 딸바 찾아줘,B-FOODNAME E-FOODNAME O
카페아다지오 딥카라멜마끼아또 찾아줘,B-FOODNAME E-FOODNAME O
카페아다지오 에스프레소라떼 찾아줘,B-FOODNAME E-FOODNAME O
페파로니 피자 찾아줘,B-FOODNAME E-FOODNAME O
고구마 피자 찾아줘,B-FOODNAME E-FOODNAME O
깐풍 피자 찾아줘,B-FOODNAME E-FOODNAME O
콤비네이션 피자 찾아줘,B-FOODNAME E-FOODNAME O
페파로니 피자 찾아줘,B-FOODNAME E-FOODNAME O
포테이토 피자 찾아줘,B-FOODNAME E-FOODNAME O
고구마 피자 찾아줘,B-FOODNAME E-FOODNAME O
불고기 피자 찾아줘,B-FOODNAME E-FOODNAME O
치킨텐더 피자 찾아줘,B-FOODNAME E-FOODNAME O
골드 맵신피자 찾아줘,B-FOODNAME E-FOODNAME O
깐풍 피자 찾아줘,B-FOODNAME E-FOODNAME O
콤비네이션 피자 찾아줘,B-FOODNAME E-FOODNAME O
페파로니 피자 찾아줘,B-FOODNAME E-FOODNAME O
포테이토 피자 찾아줘,B-FOODNAME E-FOODNAME O
고구마 피자 찾아줘,B-FOODNAME E-FOODNAME O
불고기 피자 찾아줘,B-FOODNAME E-FOODNAME O
맵신피자 바이트 찾아줘,B-FOODNAME E-FOODNAME O
깐풍 피자 찾아줘,B-FOODNAME E-FOODNAME O
크림고구마 피자 찾아줘,B-FOODNAME E-FOODNAME O
불닭피자 피자 찾아줘,B-FOODNAME E-FOODNAME O
달콤포테이토 피자 찾아줘,B-FOODNAME E-FOODNAME O
몽뻬르 피자 찾아줘,B-FOODNAME E-FOODNAME O
점보 콤비네이션피자 찾아줘,B-FOODNAME E-FOODNAME O
후라이드 치킨 찾아줘,B-FOODNAME E-FOODNAME O
양념 치킨 찾아줘,B-FOODNAME E-FOODNAME O
매운 치킨 찾아줘,B-FOODNAME E-FOODNAME O
간장 치킨 찾아줘,B-FOODNAME E-FOODNAME O
갈비 치킨 찾아줘,B-FOODNAME E-FOODNAME O
맵신 피자 찾아줘,B-FOODNAME E-FOODNAME O
치킨텐더 10조각 찾아줘,B-FOODNAME E-FOODNAME O
쏘야그라탕 소세지야채 찾아줘,B-FOODNAME E-FOODNAME O
베이크 치킨 찾아줘,B-FOODNAME E-FOODNAME O
스위트 골드피자 찾아줘,B-FOODNAME E-FOODNAME O
반미터 네가지피자 찾아줘,B-FOODNAME E-FOODNAME O
점보피자 콤비 찾아줘,B-FOODNAME E-FOODNAME O
점보피자 포테이토 찾아줘,B-FOODNAME E-FOODNAME O
점보피자 불고기 찾아줘,B-FOODNAME E-FOODNAME O
피자스틱 고구마 찾아줘,B-FOODNAME E-FOODNAME O
피자스틱 감자 찾아줘,B-FOODNAME E-FOODNAME O
피자스틱 단호박 찾아줘,B-FOODNAME E-FOODNAME O
쉬림프 아보카도 찾아줘,B-FOODNAME E-FOODNAME O
터키 베이컨 찾아줘,B-FOODNAME E-FOODNAME O
스파이시 이탈리안 찾아줘,B-FOODNAME E-FOODNAME O
치킨 데리야끼 찾아줘,B-FOODNAME E-FOODNAME O
로스트 치킨 찾아줘,B-FOODNAME E-FOODNAME O
로스트 비프 찾아줘,B-FOODNAME E-FOODNAME O
이탈리안 비엠티 찾아줘,B-FOODNAME E-FOODNAME O
로티세리 치킨 찾아줘,B-FOODNAME E-FOODNAME O
웨지 포테이토 찾아줘,B-FOODNAME E-FOODNAME O
초코칩 쿠키 찾아줘,B-FOODNAME E-FOODNAME O
오트밀 레이즌 찾아줘,B-FOODNAME E-FOODNAME O
라즈베리 치즈케익 찾아줘,B-FOODNAME E-FOODNAME O
슈슈 버거 찾아줘,B-FOODNAME E-FOODNAME O
불고기 버거 찾아줘,B-FOODNAME E-FOODNAME O
슈비 버거 찾아줘,B-FOODNAME E-FOODNAME O
쿼터파운더 치즈 찾아줘,B-FOODNAME E-FOODNAME O
더블 치즈버거 찾아줘,B-FOODNAME E-FOODNAME O
에그 맥머핀 찾아줘,B-FOODNAME E-FOODNAME O
소시지 맥머핀 찾아줘,B-FOODNAME E-FOODNAME O
디럭스 브렉퍼스트 찾아줘,B-FOODNAME E-FOODNAME O
애플 파이 찾아줘,B-FOODNAME E-FOODNAME O
후렌치 후라이 찾아줘,B-FOODNAME E-FOODNAME O
해쉬 브라운 찾아줘,B-FOODNAME E-FOODNAME O
자두 칠러 찾아줘,B-FOODNAME E-FOODNAME O
코카 콜라 찾아줘,B-FOODNAME E-FOODNAME O
오레오 맥플러리 찾아줘,B-FOODNAME E-FOODNAME O
오레오 아포가토 찾아줘,B-FOODNAME E-FOODNAME O
뉴올리언스 치킨버거 찾아줘,B-FOODNAME E-FOODNAME O
밸런스 치킨버거 찾아줘,B-FOODNAME E-FOODNAME O
트러플 통모짜 찾아줘,B-FOODNAME E-FOODNAME O
트러플 통모짜와퍼 찾아줘,B-FOODNAME E-FOODNAME O
베이컨 크루아상 찾아줘,B-FOODNAME E-FOODNAME O
에그 크루아상 찾아줘,B-FOODNAME E-FOODNAME O
햄 크루아상 찾아줘,B-FOODNAME E-FOODNAME O
컵 아이스크림 찾아줘,B-FOODNAME E-FOODNAME O
찜햇닭 강정 찾아줘,B-FOODNAME E-FOODNAME O
찜햇닭 윙 찾아줘,B-FOODNAME E-FOODNAME O
후레이크 갈릭치킨 찾아줘,B-FOODNAME E-FOODNAME O
어니언치즈 순살뿌치 찾아줘,B-FOODNAME E-FOODNAME O
후라이드치킨 통치킨/핫통치킨 찾아줘,B-FOODNAME E-FOODNAME O
할라피뇨 통살버거 찾아줘,B-FOODNAME E-FOODNAME O
뉴 비스켓 찾아줘,B-FOODNAME E-FOODNAME O
올쉐킷 치즈 찾아줘,B-FOODNAME E-FOODNAME O
트리플 바비큐피자 찾아줘,B-FOODNAME E-FOODNAME O
통새우 불고기피자 찾아줘,B-FOODNAME E-FOODNAME O
탄두리커리 치킨 찾아줘,B-FOODNAME E-FOODNAME O
허니갈릭 치킨 찾아줘,B-FOODNAME E-FOODNAME O
페퍼간장 치킨 찾아줘,B-FOODNAME E-FOODNAME O
스윗콤보 치킨 찾아줘,B-FOODNAME E-FOODNAME O
맵고마 치킨 찾아줘,B-FOODNAME E-FOODNAME O
고추깐풍 치킨 찾아줘,B-FOODNAME E-FOODNAME O
순살닭다리 치킨 찾아줘,B-FOODNAME E-FOODNAME O
푸실리 스파게티 찾아줘,B-FOODNAME E-FOODNAME O
스틱팩 치즈스틱 찾아줘,B-FOODNAME E-FOODNAME O
노르망디 버터밀크바 찾아줘,B-FOODNAME E-FOODNAME O
노르망디 버터크림필드 찾아줘,B-FOODNAME E-FOODNAME O
흑당 쫄킹 찾아줘,B-FOODNAME E-FOODNAME O
올드훼션드 먼치킨 찾아줘,B-FOODNAME E-FOODNAME O
보스톤 크림 찾아줘,B-FOODNAME E-FOODNAME O
올드훼션드 글레이즈드 찾아줘,B-FOODNAME E-FOODNAME O
던킨 글레이즈드 찾아줘,B-FOODNAME E-FOODNAME O
올리브 츄이스티 찾아줘,B-FOODNAME E-FOODNAME O
카푸치노 츄이스티 찾아줘,B-FOODNAME E-FOODNAME O
던킨 카페모카롤 찾아줘,B-FOODNAME E-FOODNAME O
카카오 후로스티드 찾아줘,B-FOODNAME E-FOODNAME O
스트로베리 먼치킨 찾아줘,B-FOODNAME E-FOODNAME O
멀티그레인 베이글 찾아줘,B-FOODNAME E-FOODNAME O
페스츄리 그릴드치즈 찾아줘,B-FOODNAME E-FOODNAME O
페스츄리 크로크무슈 찾아줘,B-FOODNAME E-FOODNAME O
베이컨에그 잉글리쉬머핀 찾아줘,B-FOODNAME E-FOODNAME O
햄에그 잉글리쉬머핀 찾아줘,B-FOODNAME E-FOODNAME O
콜드브루 허니라떼 찾아줘,B-FOODNAME E-FOODNAME O
콜드브루 보틀 찾아줘,B-FOODNAME E-FOODNAME O
아이스 바닐라라떼 찾아줘,B-FOODNAME E-FOODNAME O
